,Cue,DCI
980,Dohoda a,0.3638
981,Václav varoval,0.3638
982,Václav před,0.3638
983,Václav ústupky,0.3638
984,Havel varoval,0.3638
985,Havel před,0.3638
986,Havel ústupky,0.3638
987,varoval ústupky,0.3638
988,před ústupky,0.3638
989,veletrh Marathon,0.3638
990,veletrh Sport,0.3638
991,veletrh Expo.,0.3638
992,Marathon Sport,0.3638
993,Marathon Expo.,0.3638
994,Sport Expo.,0.3638
995,z 1841,0.3638
996,roku 1841,0.3638
997,Zbraňový systém,0.3638
998,Zbraňový Zuzana,0.3638
999,Zbraňový 2,0.3638
1000,Zbraňový podle,0.3638
1001,systém Zuzana,0.3638
1002,systém 2,0.3638
1003,systém podle,0.3638
1004,Zuzana 2,0.3638
1005,Zuzana podle,0.3638
1006,2 podle,0.3638
1007,použití v,0.3638
1008,použití rámci,0.3638
1009,použití NATO.,0.3638
1010,v NATO.,0.3638
1011,rámci NATO.,0.3638
1012,zachraňuje čtrnácti,0.3638
1013,zachraňuje svatých,0.3638
1014,zachraňuje pomocníků.,0.3638
1015,se konalo,0.3638
1016,Motor halu,0.3638
1017,výrobní halu,0.3638
1018,výrobní za,0.3638
1019,výrobní 90,0.3638
1020,výrobní miliónů,0.3638
1021,halu za,0.3638
1022,halu 90,0.3638
1023,halu miliónů,0.3638
1024,za 90,0.3638
1025,za miliónů,0.3638
1026,Společnost otevřela,0.3638
1027,Společnost výrobní,0.3638
1028,Bühler otevřela,0.3638
1029,Motor otevřela,0.3638
1030,Motor 90,0.3638
1031,otevřela výrobní,0.3638
1032,90 korun,0.3638
1033,90 v,0.3638
1034,90 Hradci,0.3638
1035,90 Králové.,0.3638
1036,miliónů korun,0.3638
1037,miliónů v,0.3638
1038,miliónů Hradci,0.3638
1039,miliónů Králové.,0.3638
1040,korun v,0.3638
1041,korun Hradci,0.3638
1042,korun Králové.,0.3638
1043,zemřel v,0.3638
1044,věku 75,0.3638
1045,Žulawski let.,0.3638
1046,raketoplánů Challenger,0.3638
1047,raketoplánů Columbie,0.3638
1048,Challenger a,0.3638
1049,Challenger Columbie,0.3638
1050,aby výročí,0.3638
1051,v výročí,0.3638
1052,den výročí,0.3638
1053,Irácký premiér,0.3638
1054,Irácký Ajád,0.3638
1055,Irácký Aláví,0.3638
1056,premiér Ajád,0.3638
1057,premiér Aláví,0.3638
1058,Ajád Aláví,0.3638
1059,Andrzej infarkt.,0.3638
1060,režisér rakovinu.,0.3638
1061,Hlavní kubánský,0.3638
1062,Hlavní disident,0.3638
1063,že Kjótského,0.3638
1064,ministra protokol,0.3638
1065,životního o,0.3638
1066,Petera snižování,0.3638
1067,Kenta snižování,0.3638
1068,Kenta emisí,0.3638
1069,odstoupila protokolu,0.3638
1070,odstoupila k,0.3638
1071,odstoupila ochraně,0.3638
1072,od protokolu,0.3638
1073,od k,0.3638
1074,od ochraně,0.3638
1075,od životního,0.3638
1076,protokolu k,0.3638
1077,protokolu ochraně,0.3638
1078,protokolu životního,0.3638
1079,protokolu prostředí.,0.3638
1080,k ochraně,0.3638
1081,k životního,0.3638
1082,k prostředí.,0.3638
1083,ochraně životního,0.3638
1084,ochraně prostředí.,0.3638
1085,kanadského ministra,0.3638
1086,kanadského životního,0.3638
1087,kanadského prostředí,0.3638
1088,kanadského Petera,0.3638
1089,kanadského Kenta,0.3638
1090,V evropské,0.3638
1091,hlavním zemřel,0.3638
1092,hlavním kubánský,0.3638
1093,městě zemřel,0.3638
1094,městě kubánský,0.3638
1095,městě disident,0.3638
1096,"zhruba 30,2",0.3638
1097,"na 30,2",0.3638
1098,"30,2 miliard",0.3638
1099,"30,2 korun.",0.3638
1100,Zurich švýcarské,0.3638
1101,a skupině,0.3638
1102,Santander skupině,0.3638
1103,švýcarské skupině,0.3638
1104,profesorem na,0.3638
1105,lingvistiky na,0.3638
1106,na institutu,0.3638
1107,o padělaného,0.3638
1108,o zboží,0.3638
1109,o sdělil,0.3638
1110,na Massachusetts.,0.3638
1111,v Massachusetts.,0.3638
1112,sdělil plzeňské,0.3638
1113,ředitel Václav,0.3638
1114,ředitel Havlík.,0.3638
1115,plzeňské Havlík.,0.3638
1116,ČOI Havlík.,0.3638
1117,Václav Havlík.,0.3638
1118,na první,0.3638
1119,metanolem 23,0.3638
1120,Bývalý viceguvernér,0.3638
1121,Bývalý České,0.3638
1122,Bývalý národní,0.3638
1123,Bývalý banky,0.3638
1124,Bývalý Luděk,0.3638
1125,viceguvernér České,0.3638
1126,viceguvernér národní,0.3638
1127,viceguvernér banky,0.3638
1128,viceguvernér Luděk,0.3638
1129,viceguvernér Niedermayer,0.3638
1130,České národní,0.3638
1131,České banky,0.3638
1132,České Luděk,0.3638
1133,České Niedermayer,0.3638
1134,národní banky,0.3638
1135,národní Luděk,0.3638
1136,národní Niedermayer,0.3638
1137,banky Luděk,0.3638
1138,banky Niedermayer,0.3638
1139,Luděk do,0.3638
1140,Niedermayer Evropského,0.3638
1141,otravu metanolem,0.3638
1142,v obrany,0.3638
1143,trest roční,0.3638
1144,Luděk povede,0.3638
1145,Luděk kandidátku,0.3638
1146,Niedermayer povede,0.3638
1147,Niedermayer kandidátku,0.3638
1148,povede kandidátku,0.3638
1149,povede do,0.3638
1150,povede Evropského,0.3638
1151,kandidátku do,0.3638
1152,kandidátku Evropského,0.3638
1153,kandidátku parlamentu.,0.3638
1154,do parlamentu.,0.3638
1155,Evropského parlamentu.,0.3638
1156,jsou poznamenány,0.3638
1157,jsou propagandou.,0.3638
1158,poznamenány propagandou.,0.3638
1159,ředitele podniku,0.3638
1160,ředitele Lesy,0.3638
1161,ředitele ČR.,0.3638
1162,Odvolací bývalého,0.3638
1163,soud bývalého,0.3638
1164,United Islands,0.3638
1165,pojišťovna Zurich,0.3638
1166,banka Santander,0.3638
1167,z nadzvuková,0.3638
1168,z Concorde.,0.3638
1169,byla udělena,0.3638
1170,byla Kocianovu,0.3638
1171,byla kvartetu.,0.3638
1172,udělena Kocianovu,0.3638
1173,udělena kvartetu.,0.3638
1174,Kocianovu kvartetu.,0.3638
1175,Kocianovo francouzskou,0.3638
1176,Kocianovo cenu,0.3638
1177,kvarteto francouzskou,0.3638
1178,kvarteto cenu,0.3638
1179,získalo francouzskou,0.3638
1180,získalo cenu,0.3638
1181,francouzskou cenu,0.3638
1182,Velká cena,0.3638
1183,Velká francouzské,0.3638
1184,Velká Akademie,0.3638
1185,Velká Charlese,0.3638
1186,cena francouzské,0.3638
1187,cena Akademie,0.3638
1188,cena Charlese,0.3638
1189,francouzské Akademie,0.3638
1190,francouzské Charlese,0.3638
1191,Akademie Charlese,0.3638
1192,Maďarský prezident,0.3638
1193,Maďarský Sólyom,0.3638
1194,prezident Sólyom,0.3638
1195,byla v,0.3625
1196,byl v,0.3612
1197,v Praze.,0.3612
1198,cenu za,0.3605
1199,ArcelorMittal Ostrava,0.3577
1200,Odvolací soud,0.3577
1201,v než,0.3565
1202,v Polsku.,0.3565
1203,Irák s,0.3565
1204,se spoluprací,0.3565
1205,spoluprací s,0.3565
1206,s OSN.,0.3565
1207,v Česku,0.3565
1208,Japonský premiér,0.3565
1209,22. dubna,0.3565
1210,22. 2005,0.3565
1211,dubna 2005,0.3565
1212,vztahy a,0.3565
1213,Diplomatické vztahy,0.3565
1214,Diplomatické mezi,0.3565
1215,na rakovinu.,0.3565
1216,37 bratrstva,0.3565
1217,příznivců bratrstva,0.3565
1218,Muslimského bratrstva,0.3565
1219,v Postoloprtech,0.3565
1220,Přehlídka České,0.3565
1221,Přehlídka divadlo,0.3565
1222,České divadlo,0.3565
1223,Přehlídka pokračovala,0.3565
1224,Přehlídka v,0.3565
1225,divadlo v,0.3565
1226,pokračovala v,0.3565
1227,Brněnská šestnáctka,0.3565
1228,Zásilkový obchod,0.3565
1229,Zásilkový v,0.3565
1230,Zásilkový ČR,0.3565
1231,obchod ČR,0.3565
1232,Tanková bitva,0.3565
1233,Tanková u,0.3565
1234,Špindlerův Mlýn,0.3565
1235,na z,0.3565
1236,sochy Sigmunda,0.3565
1237,sochy Freuda,0.3565
1238,sochy v,0.3565
1239,Staroměstského náměstí.,0.3565
1240,jednat v,0.3565
1241,jednat zákona.,0.3565
1242,v zákona.,0.3565
1243,Donald Tusk.,0.3565
1244,že bude,0.3565
1245,Irský finančník,0.3565
1246,Irský je,0.3565
1247,finančník je,0.3565
1248,Viktor Kožený,0.3565
1249,Noam Chomsky,0.3565
1250,V kraji,0.3565
1251,v více,0.355
1252,Polský premiér,0.355
1253,Polský a,0.355
1254,Polský prezident,0.355
1255,premiér a,0.355
1256,premiér prezident,0.355
1257,a prezident,0.355
1258,na Polska.,0.355
1259,území Polska.,0.355
1260,vyzval k,0.355
1261,proti v,0.355
1262,Na se,0.355
1263,Podle životního,0.355
1264,Sarkozy omezit,0.355
1265,že se,0.355
1266,Ruský plynárenský,0.355
1267,Ruský gigant,0.355
1268,Ruský Gazprom,0.355
1269,plynárenský gigant,0.355
1270,plynárenský Gazprom,0.355
1271,gigant Gazprom,0.355
1272,Polsku dodávat,0.355
1273,Prezident chce,0.355
1274,Kvůli dopadení,0.355
1275,dopadení ceny,0.355
1276,V byla,0.355
1277,Diplomatické a,0.355
1278,a 22.,0.355
1279,a dubna,0.355
1280,firmy Fremach,0.355
1281,firmy Morava,0.355
1282,Muslimského do,0.355
1283,bratrstva do,0.355
1284,bratrstva vězení,0.355
1285,při v,0.355
1286,převozu do,0.355
1287,do vězení,0.355
1288,do v,0.355
1289,pokračovala hostováním,0.355
1290,v hostováním,0.355
1291,v České,0.355
1292,rekordní počet,0.355
1293,bude v,0.355
1294,vztah unie.,0.355
1295,letiště Ruzyně,0.355
1296,v kraji,0.355
1297,V bitvě,0.355
1298,Pokud je,0.355
1299,křeče nutno,0.355
1300,je nutno,0.355
1301,z se,0.355
1302,V horku,0.355
1303,V hrozí,0.355
1304,horku hrozí,0.355
1305,odhalení sochy,0.355
1306,sochy Praze,0.355
1307,Freuda na,0.355
1308,na Kozím,0.355
1309,na plácku,0.355
1310,Kozím plácku,0.355
1311,slavného zakladatele,0.355
1312,"Odboráři tvrdí,",0.355
1313,"tvrdí, že",0.355
1314,"tvrdí, vláda",0.355
1315,že vláda,0.355
1316,je David,0.355
1317,David Cameron.,0.355
1318,v případě,0.355
1319,od v,0.355
1320,Návrh dohody,0.355
1321,Návrh zveřejnil,0.355
1322,dohody zveřejnil,0.355
1323,Írán hrozbu,0.355
1324,Írán útoku,0.355
1325,hrozbu útoku,0.355
1326,hrozbu za,0.355
1327,útoku za,0.355
1328,"oznámil, že",0.355
1329,V zemřel,0.355
1330,protokol o,0.355
1331,miliard korun.,0.355
1332,Zurich a,0.355
1333,Zurich Santander,0.355
1334,a Santander,0.355
1335,Luděk Niedermayer,0.355
1336,Odvolací Kyjevě,0.355
1337,soud Kyjevě,0.355
1338,v Kyjevě,0.355
1339,Jaroslav Kaczyński,0.3498
1340,zemřel na,0.3481
1341,Saddáma Husajna,0.3449
1342,Kocianovo kvarteto,0.3449
1343,bude stát,0.3435
1344,v Železné,0.3435
1345,v Rudě,0.3435
1346,inspekce v,0.3435
1347,roce 2008,0.3428
1348,s americkými,0.3414
1349,I přes,0.3414
1350,I Blixovu,0.3414
1351,I zprávu,0.3414
1352,přes Blixovu,0.3414
1353,přes zprávu,0.3414
1354,přes souhlasí,0.3414
1355,Blixovu zprávu,0.3414
1356,Blixovu souhlasí,0.3414
1357,Blixovu se,0.3414
1358,zprávu souhlasí,0.3414
1359,zprávu se,0.3414
1360,zprávu spoluprací,0.3414
1361,souhlasí se,0.3414
1362,souhlasí spoluprací,0.3414
1363,se OSN.,0.3414
1364,spoluprací OSN.,0.3414
1365,své na,0.3414
1366,Japonský projevil,0.3414
1367,premiér projevil,0.3414
1368,Džuničiró Koizumi,0.3414
1369,za v,0.3414
1370,se za,0.3414
1371,roce 2007,0.3414
1372,Radnice zachraňuje,0.3414
1373,Astrid byla,0.3414
1374,zemřel rakovinu.,0.3414
1375,v galerii,0.3414
1376,galerii v,0.3414
1377,galerii Hradci,0.3414
1378,galerii Králové.,0.3414
1379,Radnice v,0.3414
1380,k v,0.3414
1381,České pokračovala,0.3414
1382,České v,0.3414
1383,divadlo pokračovala,0.3414
1384,pokračovala Praze,0.3414
1385,v druhé,0.3414
1386,Předseda Tusk,0.3414
1387,Evropské Tusk,0.3414
1388,rady Tusk,0.3414
1389,Donald Tusk,0.3414
1390,Aleksander Kwaśniewski,0.3414
1391,V odbavilo,0.3414
1392,V letiště,0.3414
1393,odbavilo letiště,0.3414
1394,letiště než,0.3414
1395,než milion,0.3414
1396,v ve,0.3414
1397,v s,0.3414
1398,Tanková Ořechova,0.3414
1399,bitva Ořechova,0.3414
1400,je se,0.3414
1401,24. dubna,0.3414
1402,bude hlasovat,0.3414
1403,Sigmunda v,0.3414
1404,Freuda v,0.3414
1405,Freuda Praze,0.3414
1406,znemožňuje jednat,0.3414
1407,znemožňuje v,0.3414
1408,znemožňuje mezích,0.3414
1409,jednat mezích,0.3414
1410,v mezích,0.3414
1411,mezích zákona.,0.3414
1412,vláda na,0.3414
1413,vytváří na,0.3414
1414,a jednat,0.3414
1415,že na,0.3414
1416,bude mít,0.3414
1417,je Donald,0.3414
1418,je Tusk.,0.3414
1419,roku v,0.3414
1420,Irský Viktor,0.3414
1421,Irský Kožený,0.3414
1422,finančník Viktor,0.3414
1423,finančník Kožený,0.3414
1424,Viktor je,0.3414
1425,Kožený je,0.3414
1426,v 15,0.3414
1427,Slovenský prezident,0.3414
1428,Fiat 126,0.3414
1429,70% 126,0.3414
1430,Kanada odstoupila,0.3414
1431,Kanada od,0.3414
1432,odstoupila od,0.3414
1433,Železné Rudě,0.3414
1434,sdělil ředitel,0.3414
1435,V otrávil,0.3414
1436,se otrávil,0.3414
1437,se člověk.,0.3414
1438,otrávil člověk.,0.3414
1439,první člověk.,0.3414
1440,kraji se,0.3414
1441,trest Ivaščenka,0.3414
1442,trest na,0.3414
1443,Ivaščenka na,0.3414
1444,Ministr Petr,0.3414
1445,Ministr Gandalovič,0.3414
1446,Ministr dnes,0.3414
1447,Petr Gandalovič,0.3414
1448,Petr dnes,0.3414
1449,Gandalovič dnes,0.3414
1450,dnes nového,0.3414
1451,nového státního,0.3414
1452,bude na,0.3404
1453,Epopej byla,0.3394
1454,mají na,0.3384
1455,získal za,0.3384
1456,1989 v,0.3384
1457,v posledního,0.3384
1458,u Ořechova,0.3366
1459,Žulawski zemřel,0.3366
1460,plavecké federace,0.3357
1461,V republice,0.3311
1462,V je,0.3311
1463,Jaroslav americké,0.3311
1464,Kaczyński americké,0.3311
1465,umístění americké,0.3311
1466,umístění základny,0.3311
1467,americké Polsku.,0.3311
1468,základny Polsku.,0.3311
1469,navrhoval Matula,0.3311
1470,Britský premiér,0.3311
1471,jako první,0.3311
1472,I souhlasí,0.3311
1473,přes se,0.3311
1474,Blixovu spoluprací,0.3311
1475,zprávu s,0.3311
1476,Irák souhlasí,0.3311
1477,Irák se,0.3311
1478,Irák spoluprací,0.3311
1479,souhlasí OSN.,0.3311
1480,se vyšetřovateli,0.3311
1481,spoluprací vyšetřovateli,0.3311
1482,s vyšetřovateli,0.3311
1483,vyšetřovateli OSN.,0.3311
1484,Hladina řeky,0.3311
1485,Ledči se,0.3311
1486,nad se,0.3311
1487,Sázavou se,0.3311
1488,V nad,0.3311
1489,Podle britského,0.3311
1490,Podle vědce,0.3311
1491,britského vědce,0.3311
1492,oteplování planety,0.3311
1493,se nachází,0.3311
1494,planety hromadného,0.3311
1495,nesouhlasí s,0.3311
1496,zaměstnance na,0.3311
1497,zaměstnance kouření.,0.3311
1498,malé a,0.3311
1499,malé střední,0.3311
1500,Prezident omezit,0.3311
1501,Nicolas omezit,0.3311
1502,Sarkozy počet,0.3311
1503,"Sarkozy cizinců,",0.3311
1504,Sarkozy které,0.3311
1505,omezit počet,0.3311
1506,"omezit cizinců,",0.3311
1507,omezit které,0.3311
1508,omezit je,0.3311
1509,omezit Francie,0.3311
1510,"počet cizinců,",0.3311
1511,počet které,0.3311
1512,počet je,0.3311
1513,počet Francie,0.3311
1514,počet ochotna,0.3311
1515,"cizinců, které",0.3311
1516,"cizinců, je",0.3311
1517,"cizinců, Francie",0.3311
1518,"cizinců, ochotna",0.3311
1519,které je,0.3311
1520,které Francie,0.3311
1521,které ochotna,0.3311
1522,je Francie,0.3311
1523,je ochotna,0.3311
1524,Francie ochotna,0.3311
1525,a firmy,0.3311
1526,střední firmy,0.3311
1527,"řekl, že",0.3311
1528,Ruský Polsku,0.3311
1529,plynárenský Polsku,0.3311
1530,plynárenský dodávat,0.3311
1531,gigant Polsku,0.3311
1532,gigant dodávat,0.3311
1533,Gazprom Polsku,0.3311
1534,Gazprom dodávat,0.3311
1535,zaplatí dvě,0.3311
1536,zaplatí třetiny,0.3311
1537,zaplatí nákladů,0.3311
1538,dvě třetiny,0.3311
1539,dvě nákladů,0.3311
1540,třetiny nákladů,0.3311
1541,si životy,0.3311
1542,si vyžádal,0.3311
1543,Ukrajina někdejšího,0.3311
1544,Ukrajina gruzínského,0.3311
1545,Ukrajina prezidenta,0.3311
1546,někdejšího gruzínského,0.3311
1547,někdejšího prezidenta,0.3311
1548,gruzínského prezidenta,0.3311
1549,mezi Ruskem,0.3311
1550,Kvůli Saddáma,0.3311
1551,Kvůli Husajna,0.3311
1552,dopadení Saddáma,0.3311
1553,dopadení Husajna,0.3311
1554,Saddáma ceny,0.3311
1555,Husajna ceny,0.3311
1556,Budanov je,0.3311
1557,Budanov ruský,0.3311
1558,je ruský,0.3311
1559,Podle předpokladů,0.3311
1560,Podle sabotáže,0.3311
1561,Podle proti,0.3311
1562,Podle ropným,0.3311
1563,předpokladů sabotáže,0.3311
1564,předpokladů proti,0.3311
1565,předpokladů ropným,0.3311
1566,předpokladů zařízením,0.3311
1567,sabotáže proti,0.3311
1568,sabotáže ropným,0.3311
1569,sabotáže zařízením,0.3311
1570,sabotáže v,0.3311
1571,proti ropným,0.3311
1572,proti zařízením,0.3311
1573,ropným zařízením,0.3311
1574,ropným v,0.3311
1575,zařízením v,0.3311
1576,se ceny,0.3311
1577,Podnik ArcelorMittal,0.3311
1578,Podnik Ostrava,0.3311
1579,V pátek,0.3311
1580,pátek největší,0.3311
1581,byla ve,0.3311
1582,se věnovat,0.3311
1583,Japonský Džuničiró,0.3311
1584,Japonský Koizumi,0.3311
1585,premiér Džuničiró,0.3311
1586,premiér Koizumi,0.3311
1587,nebyly ideální.,0.3311
1588,mezi 22.,0.3311
1589,a 2005,0.3311
1590,Jaroslav je,0.3311
1591,Kaczyński je,0.3311
1592,po volbách,0.3311
1593,byl roce,0.3311
1594,se že,0.3311
1595,Radnice čtrnácti,0.3311
1596,čtrnácti svatých,0.3311
1597,čtrnácti pomocníků.,0.3311
1598,svatých pomocníků.,0.3311
1599,Lindgrenová byla,0.3311
1600,roce více,0.3311
1601,roce než,0.3311
1602,Richard Loskot,0.3311
1603,Richard galerii,0.3311
1604,Loskot v,0.3311
1605,Loskot galerii,0.3311
1606,z při,0.3311
1607,37 při,0.3311
1608,příznivců při,0.3311
1609,příznivců převozu,0.3311
1610,Muslimského při,0.3311
1611,Muslimského převozu,0.3311
1612,bratrstva při,0.3311
1613,bratrstva převozu,0.3311
1614,při převozu,0.3311
1615,při do,0.3311
1616,při vězení,0.3311
1617,převozu vězení,0.3311
1618,převozu v,0.3311
1619,vězení v,0.3311
1620,V lidé,0.3311
1621,lidé demonstrovali,0.3311
1622,lidé při,0.3311
1623,lidé mírovém,0.3311
1624,lidé pochodu.,0.3311
1625,demonstrovali při,0.3311
1626,demonstrovali mírovém,0.3311
1627,demonstrovali pochodu.,0.3311
1628,při mírovém,0.3311
1629,při pochodu.,0.3311
1630,mírovém pochodu.,0.3311
1631,Výstava Velké,0.3311
1632,Výstava ticho,0.3311
1633,Velké ticho,0.3311
1634,Radnice Postoloprtech,0.3311
1635,Přehlídka Praze,0.3311
1636,České Praze,0.3311
1637,divadlo Praze,0.3311
1638,divadlo hostováním,0.3311
1639,hostováním z,0.3311
1640,Praze hostováním,0.3311
1641,v 000,0.3311
1642,v republice,0.3311
1643,V 2002,0.3311
1644,roce 2002,0.3311
1645,V do,0.3311
1646,V Německu,0.3311
1647,Česká republika,0.3311
1648,František Procházka,0.3311
1649,za na,0.3311
1650,v roku,0.3311
1651,městě se,0.3311
1652,Británie a,0.3311
1653,Británie Evropské,0.3311
1654,Británie unie.,0.3311
1655,Bývalý polský,0.3311
1656,Bývalý Aleksander,0.3311
1657,Bývalý Kwaśniewski,0.3311
1658,polský prezident,0.3311
1659,polský Aleksander,0.3311
1660,polský Kwaśniewski,0.3311
1661,prezident Aleksander,0.3311
1662,prezident Kwaśniewski,0.3311
1663,konalo asi,0.3311
1664,konalo 11,0.3311
1665,konalo 000,0.3311
1666,asi 11,0.3311
1667,asi 000,0.3311
1668,11 000,0.3311
1669,Evropské plavecké,0.3311
1670,Evropské federace,0.3311
1671,Evropské a,0.3311
1672,Evropské Světové,0.3311
1673,plavecké a,0.3311
1674,plavecké Světové,0.3311
1675,plavecké plavecké,0.3311
1676,federace a,0.3311
1677,federace Světové,0.3311
1678,federace plavecké,0.3311
1679,a Světové,0.3311
1680,a plavecké,0.3311
1681,Světové plavecké,0.3311
1682,V červenci,0.3311
1683,V Ruzyně,0.3311
1684,červenci odbavilo,0.3311
1685,červenci letiště,0.3311
1686,odbavilo Ruzyně,0.3311
1687,letiště milion,0.3311
1688,Ruzyně než,0.3311
1689,Ruzyně milion,0.3311
1690,v soutěži,0.3311
1691,o 15,0.3311
1692,Jozef Tiso,0.3311
1693,Jozef za,0.3311
1694,Tiso za,0.3311
1695,Andrij Lysenko,0.3311
1696,z evropských,0.3311
1697,podporu spojencům,0.3311
1698,115 osmnáctitunových,0.3311
1699,115 obrněných,0.3311
1700,osmnáctitunových obrněných,0.3311
1701,s 500,0.3311
1702,500 americkými,0.3311
1703,Konvoj má,0.3311
1704,Konvoj demonstrovat,0.3311
1705,Konvoj podporu,0.3311
1706,Konvoj armády,0.3311
1707,má demonstrovat,0.3311
1708,má podporu,0.3311
1709,má armády,0.3311
1710,demonstrovat podporu,0.3311
1711,demonstrovat armády,0.3311
1712,podporu armády,0.3311
1713,stále a,0.3311
1714,nad Clintonovou,0.3311
1715,Clintonovou 15,0.3311
1716,v září,0.3311
1717,Saskia Burešová,0.3311
1718,už než,0.3311
1719,v korun.,0.3311
1720,Zásilkový ve,0.3311
1721,obchod ve,0.3311
1722,obchod srovnání,0.3311
1723,v srovnání,0.3311
1724,ČR ve,0.3311
1725,ČR srovnání,0.3311
1726,ve srovnání,0.3311
1727,ve s,0.3311
1728,v tomto,0.3311
1729,tomto kraji,0.3311
1730,v Maďarsku,0.3311
