,Cue,DCI
1302,politik,0.2471
1303,##hle,0.247
1304,Pink,0.247
1305,Punk,0.247
1306,Amazon,0.2469
1307,##psa,0.2468
1308,Maggie,0.2467
1309,##ena,0.2467
1310,Demi,0.2467
1311,Gwen,0.2467
1312,Trek,0.2467
1313,##tra,0.2467
1314,##cy,0.2466
1315,historii,0.2466
1316,Superman,0.2466
1317,h,0.2465
1318,Charlie,0.2465
1319,stala,0.2465
1320,Thor,0.2465
1321,Boeing,0.2465
1322,##rti,0.2465
1323,Stephen,0.2464
1324,Crow,0.2464
1325,17,0.2464
1326,Doktor,0.2464
1327,Simpson,0.2463
1328,##or,0.2463
1329,##chan,0.2463
1330,##gent,0.2463
1331,Mohamed,0.2463
1332,##land,0.2463
1333,Evan,0.2463
1334,jednoho,0.2462
1335,##go,0.2462
1336,##th,0.2462
1337,Cher,0.2462
1338,organizace,0.2462
1339,Ed,0.2462
1340,Khan,0.2461
1341,Jolie,0.2461
1342,Roger,0.246
1343,Hoffman,0.246
1344,##nick,0.246
1345,9,0.246
1346,Tyler,0.2459
1347,dl,0.2459
1348,Rus,0.2459
1349,taj,0.2459
1350,bi,0.2458
1351,Leslie,0.2458
1352,medaili,0.2458
1353,Hitler,0.2458
1354,Bolt,0.2457
1355,##zh,0.2457
1356,##his,0.2457
1357,Nicole,0.2457
1358,seo,0.2457
1359,sport,0.2457
1360,##love,0.2456
1361,Entertainment,0.2456
1362,1968,0.2456
1363,Last,0.2456
1364,1992,0.2456
1365,ni,0.2456
1366,web,0.2455
1367,##llo,0.2455
1368,##ral,0.2455
1369,Newman,0.2455
1370,##stro,0.2455
1371,bo,0.2455
1372,Per,0.2455
1373,Tam,0.2454
1374,podle,0.2454
1375,##erii,0.2454
1376,Potter,0.2454
1377,Brown,0.2454
1378,##dala,0.2454
1379,##ja,0.2453
1380,##zu,0.2453
1381,League,0.2453
1382,Hepburn,0.2453
1383,Texas,0.2452
1384,##bs,0.2452
1385,Rai,0.2452
1386,ada,0.2452
1387,##bie,0.2452
1388,##rd,0.2452
1389,##sme,0.2451
1390,Houston,0.2451
1391,##vate,0.2451
1392,ba,0.245
1393,Baker,0.245
1394,84,0.245
1395,Hall,0.245
1396,Manga,0.2449
1397,Day,0.2449
1398,14,0.2449
1399,##jay,0.2449
1400,Angelina,0.2448
1401,nul,0.2448
1402,##lob,0.2448
1403,Hot,0.2448
1404,Usa,0.2448
1405,Big,0.2448
1406,Sy,0.2448
1407,##mat,0.2448
1408,##aso,0.2447
1409,##tin,0.2447
1410,i,0.2447
1411,1990,0.2447
1412,Sinatra,0.2446
1413,##tri,0.2446
1414,1986,0.2446
1415,organi,0.2446
1416,ud,0.2446
1417,Gia,0.2446
1418,Jessica,0.2445
1419,%,0.2445
1420,##well,0.2445
1421,##fik,0.2444
1422,Bad,0.2444
1423,May,0.2444
1424,Vincent,0.2444
1425,All,0.2443
1426,studoval,0.2443
1427,Il,0.2443
1428,povo,0.2443
1429,##kis,0.2442
1430,##dida,0.2442
1431,ghost,0.2442
1432,##toga,0.2442
1433,##eman,0.2442
1434,podporu,0.2441
1435,She,0.2441
1436,Swift,0.2441
1437,##ed,0.244
1438,naj,0.244
1439,##ob,0.244
1440,Tex,0.244
1441,BAFTA,0.2439
1442,Franklin,0.2439
1443,Alex,0.2438
1444,Sol,0.2438
1445,Sue,0.2438
1446,##ane,0.2437
1447,Barcelona,0.2437
1448,Clinton,0.2437
1449,tech,0.2436
1450,rapper,0.2436
1451,Hugh,0.2436
1452,strany,0.2436
1453,##sty,0.2435
1454,##ange,0.2435
1455,Si,0.2435
1456,Vinci,0.2434
1457,##pie,0.2434
1458,Datum,0.2434
1459,Josh,0.2434
1460,Perry,0.2434
1461,Reeves,0.2433
1462,Quentin,0.2433
1463,##ani,0.2433
1464,Shah,0.2433
1465,Collins,0.2433
1466,roky,0.2432
1467,Reagan,0.2432
1468,##at,0.2432
1469,1993,0.2432
1470,Henry,0.2432
1471,##ut,0.2431
1472,Let,0.2431
1473,##cks,0.2431
1474,Tiger,0.243
1475,Woody,0.243
1476,##oo,0.2429
1477,rep,0.2429
1478,hranici,0.2429
1479,Space,0.2428
1480,program,0.2428
1481,##E,0.2428
1482,Hugo,0.2428
1483,Brigitte,0.2427
1484,Rivera,0.2427
1485,##head,0.2426
1486,##anu,0.2426
1487,Break,0.2425
1488,##den,0.2425
1489,historic,0.2425
1490,##die,0.2424
1491,Manning,0.2424
1492,Music,0.2424
1493,Luka,0.2423
1494,##ity,0.2422
1495,Banks,0.2422
1496,##kot,0.2422
1497,Girl,0.2422
1498,nad,0.2421
1499,Rod,0.2421
1500,nejsou,0.2421
1501,li,0.242
1502,Perfect,0.242
1503,##dina,0.242
1504,Glen,0.2419
1505,princ,0.2419
1506,syn,0.2419
1507,22,0.2419
1508,Ali,0.2418
1509,##ig,0.2418
1510,##mde,0.2418
1511,hudby,0.2418
1512,##dro,0.2417
1513,##sy,0.2417
1514,Ol,0.2417
1515,Rose,0.2417
1516,##tinent,0.2416
1517,##ul,0.2416
1518,ak,0.2416
1519,##sad,0.2416
1520,Tel,0.2416
1521,Dylan,0.2416
1522,##cov,0.2415
1523,##ize,0.2415
1524,##ath,0.2415
1525,##losti,0.2415
1526,strana,0.2414
1527,##lle,0.2414
1528,##nika,0.2413
1529,Gibson,0.2413
1530,Rodriguez,0.2413
1531,rev,0.2413
1532,Open,0.2412
1533,##ickou,0.2412
1534,Ki,0.2412
1535,Oliver,0.2412
1536,##ben,0.2412
1537,##ceni,0.2412
1538,Lopes,0.2411
1539,Jedno,0.2411
1540,Billboard,0.2411
1541,##vil,0.241
1542,aust,0.241
1543,##hov,0.241
1544,ledna,0.241
1545,Fighters,0.241
1546,##izo,0.241
1547,Zoo,0.2408
1548,##nery,0.2408
1549,##rova,0.2408
1550,##dba,0.2407
1551,##wood,0.2407
1552,##pta,0.2407
1553,Nova,0.2407
1554,Arnold,0.2407
1555,Driver,0.2407
1556,3D,0.2407
1557,##smith,0.2407
1558,Ay,0.2406
1559,Tanz,0.2406
1560,Os,0.2406
1561,Bar,0.2406
1562,Lynch,0.2406
1563,Laurence,0.2406
1564,##und,0.2405
1565,##yd,0.2405
1566,Mi,0.2404
1567,on,0.2404
1568,autorem,0.2404
1569,Avengers,0.2404
1570,Craig,0.2403
1571,##zah,0.2403
1572,Gray,0.2403
1573,##cist,0.2403
1574,##time,0.2402
1575,##uha,0.2402
1576,Christina,0.2402
1577,Indo,0.2402
1578,Asie,0.2402
1579,Gomez,0.2402
1580,##zid,0.2402
1581,To,0.2401
1582,Massachusetts,0.24
1583,Cl,0.24
1584,##bik,0.24
1585,VI,0.24
1586,26,0.24
1587,Tesla,0.24
1588,Caesar,0.24
1589,##avi,0.2399
1590,svo,0.2398
1591,Hamilton,0.2398
1592,Rat,0.2398
1593,Keith,0.2398
1594,Vert,0.2396
1595,Dennis,0.2396
1596,##ale,0.2396
1597,Ocean,0.2396
1598,##wick,0.2396
1599,Knowles,0.2396
1600,##cer,0.2395
1601,##hli,0.2395
1602,Direction,0.2395
1603,##ga,0.2394
1604,##ven,0.2394
1605,sen,0.2393
1606,ov,0.2393
1607,Theodore,0.2393
1608,##kol,0.2392
1609,##nti,0.2392
1610,obvykle,0.2392
1611,Kris,0.2392
1612,##piro,0.2392
1613,WWE,0.2392
1614,Thompson,0.2391
1615,Over,0.2391
1616,Ban,0.2391
1617,Putin,0.2391
1618,Titanic,0.2391
1619,##kovic,0.2391
1620,Comics,0.239
1621,Lu,0.239
1622,##nove,0.2389
1623,fantasy,0.2388
1624,24,0.2388
1625,##more,0.2388
1626,Jimmy,0.2387
1627,##ffa,0.2387
1628,Las,0.2387
1629,Michaela,0.2387
1630,Robin,0.2387
1631,Diana,0.2387
1632,nek,0.2387
1633,##rli,0.2387
1634,##fe,0.2387
1635,1989,0.2386
1636,##yton,0.2386
1637,##if,0.2386
1638,##kt,0.2386
1639,Pal,0.2386
1640,Holmes,0.2386
1641,##lin,0.2385
1642,Sutherland,0.2385
1643,Prime,0.2385
1644,Hava,0.2385
1645,United,0.2384
1646,Armstrong,0.2384
1647,##nsko,0.2384
1648,Christian,0.2384
1649,Ross,0.2384
1650,Mat,0.2384
1651,konci,0.2384
1652,Prestige,0.2383
1653,##sie,0.2383
1654,Jason,0.2383
1655,des,0.2382
1656,Trans,0.2382
1657,##vato,0.2382
1658,Columbia,0.2382
1659,Sound,0.2382
1660,Hills,0.2381
1661,Simon,0.2381
1662,##daj,0.2381
1663,Byla,0.2381
1664,pan,0.2381
1665,##ans,0.2381
1666,moderni,0.2381
1667,Hudson,0.2381
1668,##N,0.238
1669,Willie,0.238
1670,##raven,0.238
1671,Halle,0.238
1672,Dre,0.238
1673,Liverpool,0.238
1674,Rom,0.2379
1675,##ssia,0.2379
1676,ke,0.2379
1677,##ill,0.2379
1678,f,0.2379
1679,##ski,0.2378
1680,##grade,0.2378
1681,##late,0.2378
1682,##ruf,0.2378
1683,##eep,0.2378
1684,Ibrahim,0.2378
1685,Paar,0.2378
1686,Mit,0.2378
1687,##rdi,0.2378
1688,Curie,0.2377
1689,Holly,0.2377
1690,Beverly,0.2377
1691,Pol,0.2377
1692,##oce,0.2377
1693,##wimmer,0.2376
1694,Urban,0.2376
1695,##prav,0.2376
1696,Ma,0.2376
1697,##ens,0.2376
1698,Singapur,0.2376
1699,##tok,0.2375
1700,##vedl,0.2375
1701,For,0.2375
1702,##rch,0.2375
1703,forma,0.2375
1704,Indii,0.2375
1705,Good,0.2374
1706,##ev,0.2374
1707,##rst,0.2374
1708,Hawk,0.2374
1709,VIII,0.2374
1710,Up,0.2374
1711,##ore,0.2374
1712,Dev,0.2374
1713,##dova,0.2373
1714,Martina,0.2373
1715,Miami,0.2373
1716,Pre,0.2373
1717,Eastwood,0.2373
1718,##mus,0.2373
1719,Ja,0.2373
1720,##kal,0.2372
1721,Berry,0.2372
1722,Bez,0.2372
1723,##ark,0.2372
1724,##vot,0.2372
1725,prince,0.2372
1726,##evi,0.2371
1727,Queen,0.2371
1728,Here,0.237
1729,Week,0.237
1730,Mariah,0.237
1731,pla,0.237
1732,##dce,0.237
1733,Show,0.237
1734,Air,0.2369
1735,##tit,0.2369
1736,Hollywood,0.2369
1737,Kata,0.2368
1738,zvolen,0.2368
1739,Ira,0.2368
1740,##dil,0.2368
1741,Baby,0.2368
1742,Rebecca,0.2367
1743,Gill,0.2367
1744,Avatar,0.2367
1745,Alfred,0.2366
1746,Slovensko,0.2366
1747,Bi,0.2365
1748,Kendrick,0.2365
1749,Phoenix,0.2365
1750,##led,0.2365
1751,##rice,0.2365
1752,##lap,0.2364
1753,1994,0.2364
1754,##F,0.2364
1755,Ano,0.2364
1756,Tommy,0.2364
1757,##ol,0.2364
1758,Graham,0.2362
1759,##vola,0.2362
1760,##gi,0.2362
1761,##ovu,0.2361
1762,##zaci,0.2361
1763,##sman,0.2361
1764,Susan,0.2361
1765,28,0.2361
1766,##vro,0.236
1767,##uff,0.236
1768,##mou,0.236
1769,Tyson,0.236
1770,Leary,0.236
1771,Mas,0.236
1772,##igh,0.236
1773,Note,0.236
1774,Este,0.236
1775,##jun,0.236
1776,##ow,0.236
1777,Gay,0.236
1778,Diego,0.2359
1779,Travis,0.2359
1780,##dla,0.2359
1781,Garner,0.2359
1782,Alexander,0.2359
1783,Sherlock,0.2358
1784,##itu,0.2358
1785,##abi,0.2358
1786,jap,0.2357
1787,##ler,0.2357
1788,Model,0.2356
1789,Way,0.2356
1790,zcela,0.2356
1791,##nci,0.2356
1792,##ddle,0.2355
1793,##ft,0.2355
1794,Stark,0.2355
1795,Before,0.2355
1796,Alba,0.2354
1797,Rick,0.2354
1798,Part,0.2354
1799,hip,0.2354
1800,agent,0.2353
1801,##tec,0.2353
1802,Pilot,0.2353
1803,mat,0.2353
1804,Just,0.2352
1805,Conan,0.2351
1806,##ogen,0.2351
1807,oblast,0.2351
1808,Time,0.235
1809,##wl,0.235
1810,##S,0.235
1811,##bor,0.235
1812,Demo,0.2349
1813,##garde,0.2349
1814,Ryder,0.2349
1815,##we,0.2348
1816,Selena,0.2348
1817,Dil,0.2347
1818,Pos,0.2347
1819,Tem,0.2347
1820,Ces,0.2347
1821,1970,0.2347
1822,Brien,0.2346
1823,wa,0.2346
1824,jazz,0.2346
1825,Vegas,0.2345
1826,##tre,0.2345
1827,##adle,0.2345
1828,902,0.2345
1829,##10,0.2345
1830,klas,0.2345
1831,##ote,0.2344
1832,baseball,0.2344
1833,Karl,0.2344
1834,##vol,0.2344
1835,Velvet,0.2344
1836,##cho,0.2343
1837,aut,0.2343
1838,otec,0.2343
1839,Teen,0.2343
1840,Coldplay,0.2343
1841,Emilio,0.2342
1842,Esteve,0.2342
1843,Pulitzer,0.2342
1844,Clan,0.2342
1845,Services,0.2342
1846,##gn,0.2342
1847,Ram,0.2342
1848,##ologic,0.2342
1849,Emmanuel,0.2341
1850,##nge,0.2341
1851,Chi,0.2341
1852,Sky,0.234
1853,hop,0.234
1854,Jen,0.234
1855,##lane,0.234
1856,##pt,0.234
1857,Narodil,0.234
1858,Ale,0.2339
1859,##nice,0.2339
1860,Gil,0.2339
1861,styl,0.2339
1862,Pop,0.2339
1863,Bay,0.2338
1864,Pierce,0.2338
1865,km,0.2338
1866,##haw,0.2338
1867,planet,0.2337
1868,Keaton,0.2337
1869,##kci,0.2337
1870,Am,0.2337
1871,vlak,0.2337
1872,Mer,0.2337
1873,Pitt,0.2337
1874,Club,0.2337
1875,Jam,0.2337
1876,##zer,0.2337
1877,sest,0.2337
1878,resta,0.2337
1879,bude,0.2336
1880,Cat,0.2336
1881,Tur,0.2336
1882,akt,0.2336
1883,turnaj,0.2336
1884,##pis,0.2336
1885,##ntino,0.2336
1886,Wolf,0.2336
1887,##ehr,0.2336
1888,##lte,0.2336
1889,Pablo,0.2336
1890,##ucha,0.2335
1891,##tik,0.2335
1892,velmi,0.2335
1893,koloni,0.2334
1894,##pato,0.2334
1895,##oci,0.2334
1896,##zor,0.2334
1897,##rem,0.2334
1898,##dov,0.2334
1899,##lec,0.2333
1900,OS,0.2333
1901,Manchester,0.2333
1902,Che,0.2333
1903,Nolan,0.2332
1904,jsem,0.2332
1905,Dragons,0.2332
1906,##watch,0.2332
1907,##angan,0.2332
1908,Britney,0.2332
1909,Schwarz,0.2332
1910,Matrix,0.2332
1911,Mandela,0.2332
1912,Philadelphia,0.2331
1913,##ovo,0.2331
1914,N,0.2331
1915,##vra,0.2331
1916,Presley,0.2331
1917,ab,0.2331
1918,Mickey,0.2331
1919,##be,0.2331
1920,Force,0.2331
1921,Dar,0.2331
1922,Saga,0.233
1923,Campbell,0.233
1924,##rans,0.233
1925,##py,0.2329
1926,jejich,0.2329
1927,##rske,0.2328
1928,Calvin,0.2328
1929,##alo,0.2328
1930,tro,0.2328
1931,Browning,0.2327
1932,gross,0.2326
1933,Audrey,0.2326
1934,kap,0.2326
1935,##oji,0.2326
1936,##nec,0.2326
1937,##ning,0.2326
1938,##dky,0.2325
1939,asi,0.2325
1940,stav,0.2325
1941,##stup,0.2325
1942,Johnny,0.2325
1943,##chu,0.2325
1944,Syd,0.2325
1945,Scorsese,0.2324
1946,kritik,0.2324
1947,##oa,0.2324
1948,Faith,0.2324
1949,Stille,0.2324
1950,##wak,0.2324
1951,Gone,0.2324
1952,tak,0.2323
1953,##oky,0.2323
1954,##tka,0.2323
1955,##ulle,0.2323
1956,##ab,0.2323
1957,Bowie,0.2323
1958,Jay,0.2323
1959,Barrett,0.2323
1960,Hotel,0.2323
1961,1971,0.2322
1962,##nek,0.2322
1963,Atkins,0.2322
1964,Heather,0.2322
1965,Bel,0.2322
1966,Lauren,0.2322
1967,Glover,0.2321
1968,Blok,0.2321
1969,Cindy,0.2321
1970,##dic,0.2321
1971,Watts,0.2321
1972,Coppola,0.2321
1973,23,0.2321
1974,31,0.2321
1975,Ai,0.2321
1976,Planeta,0.232
1977,Neal,0.232
1978,##por,0.232
1979,Bonnie,0.232
1980,Cruise,0.232
1981,##lick,0.2319
1982,1977,0.2319
1983,Ca,0.2319
1984,##ep,0.2319
1985,##leni,0.2319
1986,##yre,0.2318
1987,centre,0.2318
1988,Luke,0.2318
1989,##leo,0.2318
1990,sous,0.2318
1991,DVD,0.2317
1992,ter,0.2317
1993,##izi,0.2317
1994,Spears,0.2317
1995,##ri,0.2317
1996,Prison,0.2317
1997,27,0.2317
1998,Guy,0.2316
1999,Mayer,0.2316
2000,##vropa,0.2316
2001,##obil,0.2316
2002,Alan,0.2316
2003,##mie,0.2316
2004,Kan,0.2315
2005,##ber,0.2315
2006,Rossi,0.2315
2007,##ika,0.2315
2008,Marshall,0.2315
2009,##bot,0.2315
2010,Mir,0.2315
2011,##but,0.2314
2012,fede,0.2314
2013,Har,0.2314
2014,Sabbath,0.2313
2015,Anthony,0.2313
2016,Dreyfus,0.2313
2017,Rooney,0.2313
2018,Olivia,0.2313
2019,McCartney,0.2313
2020,Aaron,0.2313
2021,Broadway,0.2313
2022,per,0.2313
2023,Choice,0.2313
2024,Alone,0.2312
2025,Age,0.2312
2026,Ann,0.2312
2027,Constantine,0.2312
2028,##toupil,0.2311
2029,kop,0.2311
2030,Hunter,0.2311
2031,##tif,0.2311
2032,Album,0.2311
2033,mod,0.2311
2034,Studios,0.2311
2035,##sem,0.231
2036,Obama,0.231
2037,##zik,0.231
2038,Matthew,0.231
2039,Julius,0.231
2040,##lech,0.231
2041,von,0.2309
2042,Ur,0.2309
2043,centrum,0.2309
2044,##ener,0.2309
2045,Sara,0.2309
2046,##lander,0.2308
2047,On,0.2308
2048,##all,0.2308
2049,Voda,0.2308
2050,design,0.2308
2051,Mirror,0.2307
2052,Shan,0.2307
2053,Girls,0.2307
2054,muzik,0.2307
2055,1969,0.2307
2056,##gger,0.2307
2057,Katie,0.2307
2058,Reese,0.2306
2059,Larry,0.2306
2060,1991,0.2306
2061,##ike,0.2306
2062,##pon,0.2306
2063,##sling,0.2306
2064,Sharon,0.2305
2065,Snow,0.2305
2066,##anie,0.2304
2067,White,0.2304
2068,Mil,0.2304
2069,Hitchcock,0.2304
2070,Pat,0.2303
2071,Tatiana,0.2303
2072,Nad,0.2303
2073,Heard,0.2303
2074,Natur,0.2303
2075,Horne,0.2303
2076,##isan,0.2303
2077,##jur,0.2303
2078,##kul,0.2303
2079,Eric,0.2302
2080,tri,0.2302
2081,##ud,0.2302
2082,##beni,0.2302
2083,hodin,0.2302
2084,Gian,0.2302
2085,##dams,0.2302
2086,Francis,0.2301
2087,Ridley,0.2301
2088,Life,0.2301
2089,Hayden,0.2301
2090,vznikl,0.2301
2091,##rub,0.23
2092,Hora,0.23
2093,##lan,0.23
2094,Hunting,0.23
2095,knihy,0.23
2096,um,0.23
2097,##oza,0.2299
2098,##lui,0.2299
2099,Valley,0.2299
2100,Gary,0.2299
2101,Zi,0.2299
2102,ekonomi,0.2298
2103,##ub,0.2298
2104,opus,0.2298
2105,Kanada,0.2298
2106,Sam,0.2298
2107,##rap,0.2298
2108,1987,0.2298
2109,##yor,0.2298
2110,Victoria,0.2297
2111,##gh,0.2297
2112,Bell,0.2297
2113,##stone,0.2297
2114,Lie,0.2297
2115,##tura,0.2297
2116,##unis,0.2297
2117,projekt,0.2297
2118,Hamlet,0.2296
2119,Top,0.2296
2120,##ue,0.2296
2121,##tery,0.2296
2122,Fear,0.2296
2123,Starr,0.2296
2124,exist,0.2296
2125,##tele,0.2296
2126,Blair,0.2296
2127,as,0.2295
2128,##vuk,0.2295
2129,##day,0.2295
2130,Harvey,0.2295
2131,1985,0.2295
2132,Lone,0.2295
2133,Margot,0.2295
2134,Lucas,0.2294
2135,Evil,0.2294
2136,##av,0.2294
2137,Swan,0.2294
2138,Auto,0.2294
2139,Brooks,0.2294
2140,Ye,0.2293
2141,Than,0.2293
2142,##pu,0.2293
2143,##res,0.2293
2144,Lana,0.2293
2145,Leigh,0.2293
2146,Freeman,0.2293
2147,##rio,0.2293
2148,Amsterdam,0.2293
2149,Nicholson,0.2292
2150,Wonder,0.2292
2151,Indie,0.2292
2152,##lsk,0.2292
2153,##ef,0.2292
2154,Naomi,0.2292
2155,Kongres,0.2292
2156,sa,0.2291
2157,Kingdom,0.2291
2158,##ee,0.2291
2159,Olivier,0.229
2160,Izrael,0.229
2161,Gates,0.2289
2162,Km,0.2289
2163,Kore,0.2289
2164,Til,0.2288
2165,Ridge,0.2288
2166,Kom,0.2288
2167,negra,0.2287
2168,##tn,0.2287
2169,ge,0.2287
2170,Kubrick,0.2287
2171,festivalu,0.2287
2172,Hard,0.2286
2173,Murphy,0.2286
2174,U2,0.2285
2175,Louise,0.2285
2176,##vislosti,0.2284
2177,Miranda,0.2284
2178,Best,0.2284
2179,obra,0.2284
2180,Helena,0.2284
2181,Hank,0.2284
2182,##cii,0.2284
2183,1974,0.2284
2184,1956,0.2284
2185,Gabrielle,0.2284
2186,EP,0.2284
2187,Tor,0.2283
2188,200,0.2283
2189,Woman,0.2283
2190,Simone,0.2283
2191,##bir,0.2282
2192,##lyse,0.2282
2193,Kumar,0.2282
2194,Stal,0.2282
2195,##zach,0.2282
2196,Hy,0.2282
2197,##izace,0.2282
2198,Kai,0.2282
2199,##vit,0.2282
2200,##czyn,0.2282
2201,Hearts,0.2282
2202,##ful,0.2281
2203,##cker,0.2281
2204,##rodu,0.2281
2205,Ringo,0.2281
2206,et,0.2281
2207,Shawn,0.2281
2208,##lam,0.2281
2209,El,0.2281
2210,Ulysses,0.228
2211,##ktik,0.228
2212,ABC,0.228
2213,##zd,0.228
2214,Aguilera,0.228
2215,##zda,0.2279
2216,vede,0.2279
2217,##ecko,0.2278
2218,##tr,0.2278
2219,##ismus,0.2278
2220,Far,0.2278
2221,Troy,0.2278
2222,om,0.2277
2223,With,0.2277
2224,Cup,0.2277
2225,1963,0.2277
2226,1975,0.2277
2227,Graf,0.2277
2228,##eba,0.2277
2229,##lova,0.2277
2230,##ito,0.2276
2231,##grafi,0.2276
2232,##ino,0.2276
2233,##xar,0.2276
2234,##valo,0.2276
2235,ces,0.2276
2236,##tner,0.2275
2237,existuje,0.2275
2238,Phil,0.2275
2239,Brits,0.2275
2240,##lla,0.2275
2241,##men,0.2275
2242,Fantastic,0.2275
2243,Malcolm,0.2275
2244,Dream,0.2274
2245,Bal,0.2274
2246,Dolly,0.2274
2247,Cage,0.2273
2248,Federer,0.2273
2249,##del,0.2273
2250,dobu,0.2273
2251,Mod,0.2273
2252,Burundi,0.2273
2253,##pin,0.2273
2254,och,0.2273
2255,Poe,0.2272
2256,##ss,0.2272
2257,Netflix,0.2272
2258,syna,0.2272
2259,Wilde,0.2272
2260,##cci,0.2272
2261,##om,0.2272
2262,##croft,0.2271
2263,##liv,0.2271
2264,Ant,0.2271
2265,Hulk,0.2271
2266,##he,0.2271
2267,Einstein,0.2271
2268,##poon,0.2271
2269,Dom,0.227
2270,epic,0.227
2271,HBO,0.227
2272,Oxford,0.2269
2273,##nista,0.2269
2274,Ken,0.2269
2275,Hughes,0.2269
2276,##un,0.2268
2277,Virgin,0.2268
2278,moc,0.2267
2279,ska,0.2267
2280,jedne,0.2267
2281,Kad,0.2267
2282,Kap,0.2267
2283,1976,0.2267
2284,Ham,0.2266
2285,Bobby,0.2266
2286,Are,0.2266
2287,##logii,0.2266
2288,Web,0.2266
2289,Pain,0.2265
2290,edit,0.2265
2291,dub,0.2265
2292,##pac,0.2265
2293,Right,0.2264
2294,##azil,0.2264
2295,Titan,0.2264
2296,Lev,0.2264
2297,##oko,0.2264
2298,##istic,0.2264
2299,##xi,0.2264
2300,##mske,0.2264
2301,True,0.2264
2302,##yu,0.2264
2303,##zej,0.2264
2304,Denis,0.2263
2305,##ught,0.2263
2306,Shop,0.2263
2307,Blood,0.2263
2308,##ap,0.2263
2309,Artemis,0.2263
2310,##iko,0.2263
2311,Organ,0.2262
2312,##wce,0.2262
2313,##im,0.2262
2314,Fan,0.2262
2315,##js,0.2262
2316,Damon,0.2262
2317,##ace,0.2262
2318,##pske,0.2262
2319,1988,0.2261
2320,##logi,0.2261
2321,klubu,0.2261
2322,##jo,0.2261
2323,River,0.2261
2324,Friendship,0.2261
2325,Hilda,0.2261
2326,##cken,0.2261
2327,Akira,0.2261
2328,Ezra,0.2261
2329,Ritter,0.2261
2330,odc,0.2261
2331,tam,0.2261
2332,Buddy,0.226
2333,Brittany,0.226
2334,Connie,0.226
2335,Broad,0.226
2336,##yan,0.226
2337,autor,0.226
2338,Norsk,0.226
2339,Barry,0.226
2340,##sti,0.2259
2341,##dlem,0.2259
2342,##kur,0.2259
2343,Rev,0.2259
2344,Horse,0.2259
2345,##zvan,0.2259
2346,Kit,0.2258
2347,Death,0.2258
2348,znovu,0.2258
2349,##vr,0.2258
2350,Chicago,0.2258
2351,Dawn,0.2258
2352,ka,0.2258
2353,rodiny,0.2257
2354,##min,0.2257
2355,##dej,0.2257
2356,America,0.2257
2357,ry,0.2257
2358,##wo,0.2257
2359,student,0.2257
2360,Times,0.2256
2361,druhou,0.2256
2362,##ns,0.2256
2363,##vale,0.2256
2364,tres,0.2255
2365,##rin,0.2255
2366,Spa,0.2255
2367,##nco,0.2255
2368,suv,0.2255
2369,Ivan,0.2254
2370,Watson,0.2254
2371,Major,0.2254
2372,Kim,0.2254
2373,##lato,0.2254
2374,##lt,0.2253
2375,Roll,0.2253
2376,Tate,0.2253
2377,Jenkins,0.2253
2378,##way,0.2252
2379,Sena,0.2252
2380,Humphrey,0.2252
2381,Jake,0.2252
2382,Catherine,0.2252
2383,Christie,0.2251
2384,rozvoj,0.2251
2385,Tell,0.2251
2386,##aw,0.2251
2387,ner,0.2251
2388,pes,0.2251
2389,Maguire,0.2251
2390,1960,0.2251
2391,1982,0.225
2392,Song,0.225
2393,Ak,0.2249
2394,mode,0.2249
2395,##mem,0.2249
2396,Hill,0.2249
2397,pen,0.2249
2398,##rnu,0.2249
2399,Qui,0.2248
2400,##rk,0.2248
2401,##nil,0.2248
2402,sexu,0.2248
2403,##stik,0.2248
2404,Amb,0.2248
2405,Nina,0.2248
2406,##nister,0.2248
2407,Mad,0.2247
2408,Sad,0.2247
2409,##boru,0.2247
2410,1978,0.2247
2411,Wu,0.2247
2412,Kidd,0.2247
2413,Phillip,0.2247
2414,Breaking,0.2246
2415,Lyn,0.2246
2416,Elm,0.2246
2417,Formule,0.2246
2418,Lloyd,0.2246
2419,arme,0.2246
2420,1965,0.2246
2421,##koj,0.2246
2422,##zky,0.2245
2423,Mexiko,0.2245
2424,populace,0.2245
2425,##ght,0.2245
2426,##blu,0.2245
2427,##nici,0.2245
2428,Mis,0.2244
2429,Roberts,0.2244
2430,House,0.2244
2431,##ndo,0.2244
2432,Gang,0.2244
2433,##pil,0.2244
2434,##pus,0.2243
2435,dia,0.2243
2436,Stevie,0.2243
2437,##bil,0.2243
2438,##dana,0.2243
2439,##dino,0.2243
2440,##dia,0.2242
2441,Guggenheim,0.2242
2442,Mach,0.2242
2443,Angela,0.2242
2444,Logan,0.2242
2445,1967,0.2242
2446,##vd,0.2241
2447,##sbury,0.2241
2448,Schreiber,0.2241
2449,##hone,0.2241
2450,port,0.224
2451,Ji,0.224
2452,##pica,0.224
2453,##cca,0.224
2454,Der,0.224
2455,Malone,0.224
2456,skupin,0.224
2457,##mobil,0.2239
2458,Xbox,0.2239
2459,Em,0.2239
2460,neu,0.2239
2461,##su,0.2239
2462,##stil,0.2239
2463,##kaz,0.2239
2464,1981,0.2239
2465,##J,0.2238
2466,Detroit,0.2238
2467,##rne,0.2238
2468,Soldier,0.2238
2469,##baum,0.2238
2470,Cheyenne,0.2238
2471,Noel,0.2238
2472,##eur,0.2238
2473,Beat,0.2238
2474,##bara,0.2238
2475,song,0.2238
